CHL,ANT,LMA,N,BROWN,lai,LIDFa,q,TypeLidf,alpha,psoil,tts,tto,psi,CAR,EWT,fcover,fapar,albedo,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
30.4412845736843,0.0,0.0046801998789917,1.43508914086322,0.146438102719454,1.33011283075588,50.7728412389568,0.243894104977328,2.0,40.0,0.374540118847362,32.6377685724,8.952164822093,151.6895596865,4.35310369403685,0.0120367456211469,0.551397899622847,0.604399475137176,0.198196815733337,0.041680940924974,0.0833712486715908,0.0445887612752914,0.11726426898426,0.266783507539123,0.305671738882182,0.325376431422129,0.348696194938821,0.247831777505142,0.134331837768863
69.0508002661662,0.0,0.0066518346385939,1.76083329184208,0.589833550456269,5.24554165373766,77.3504462034396,0.477736510731661,2.0,40.0,0.950714306409916,20.8658824140082,4.00273909799513,4.25053980729821,9.87426443806177,0.0333049492105227,0.650108774883499,0.886113877062497,0.141004420166257,0.0240779118786175,0.0340781420958168,0.0334156028501402,0.0571055836918633,0.155880195979695,0.253601370666677,0.298780495624617,0.320455688672985,0.126934928587175,0.0726379138229529
51.4045695603669,0.0,0.0056188804169893,1.62241361869663,0.332299820843848,2.98304214146616,66.802544425997,0.384590065776026,2.0,40.0,0.731993941811405,23.5284285468957,4.00200985275581,20.6392600570025,7.35085344713247,0.0203476347624975,0.671963815407729,0.817828844409826,0.18351428933338,0.0319852655343667,0.0548590401107744,0.0374233677336857,0.0767218502176791,0.250165864834619,0.343190130580173,0.391753840593344,0.383527769116517,0.212051029844675,0.107768568328673
43.2021506723959,0.0,0.0052499091466266,1.55089180315263,0.251768326146364,2.26996750722863,60.8405792639577,0.330994546454948,2.0,40.0,0.598658484197037,46.523681838861,9.49977152202754,58.5926700998519,6.17790754615261,0.0165855863282396,0.659703038131013,0.818857458596733,0.216841767556545,0.0302326199708612,0.0620083449332274,0.0287749892234256,0.0852679636638074,0.272829057636581,0.361461794984499,0.389214671889977,0.400454323081923,0.215012071120214,0.0997652861810575
17.1292009460934,0.0,0.0039891552492578,1.31175162270327,0.0590410317980535,0.540747930624089,39.8150481446365,0.160261992582527,2.0,40.0,0.156018640442437,39.7961246888082,4.78198546554892,222.938406855892,2.44947573529136,0.0081777948647875,0.319418328654379,0.30149682810272,0.162005979112917,0.0542890759016374,0.0930818769933309,0.0548797980652338,0.118245270332678,0.180735118651568,0.195037888254616,0.213046221404634,0.218320722768564,0.246251069901263,0.153939733826685
17.127576180191,0.0,0.0039890544725627,1.31173654545519,0.0590317854646077,0.540663793882798,39.8137087568238,0.160252743039092,2.0,40.0,0.155994520336203,25.0476381938436,7.40178003207247,29.4176967523983,2.44924339376732,0.0081773392380836,0.319734812239498,0.295038617140821,0.15806909018642,0.0536124811084816,0.0954077553314781,0.0599589400521315,0.121037247254885,0.191522693087781,0.20673335109373,0.203093217342876,0.235615803000098,0.247724861706263,0.160200157595705
9.98907341560546,0.0,0.0034291904264565,1.24569623892764,0.0218584285842486,0.201074569557126,33.9776139977795,0.122557735345059,2.0,40.0,0.0580836121681995,25.5401789164962,10.1800482942014,37.491270267026,1.42843749843158,0.0060412108189951,0.143265493252292,0.105890429593425,0.115153755478636,0.0479507285589143,0.0674544595173465,0.0540317147826646,0.0895521619837935,0.120509418838971,0.11507200480306,0.130305229503214,0.138257276436988,0.191205465119025,0.143088670882397
61.1607929190573,0.0,0.0061085155397349,1.70233239338022,0.449757571762913,4.01751719571373,73.09020186125,0.440764516201612,2.0,40.0,0.866176145774935,33.0170570049367,3.09118783150776,62.5996318962031,8.74599338742519,0.0262859889025199,0.657083202511109,0.895930493807808,0.179138958127163,0.021147590554962,0.035689964948108,0.0246000011428652,0.0539969534540133,0.200265701940553,0.284137285946949,0.335465411274354,0.348805695860412,0.134860404254625,0.0648578838376548
43.346093397198,0.0,0.0052562669567951,1.55217166608969,0.253084280606634,2.28165212011924,60.9494052566029,0.331966636039718,2.0,40.0,0.601115011743209,20.211800235305,6.08649957368448,29.9525356465455,6.19849135579931,0.0166447305457999,0.656668485927328,0.758752935787477,0.192332882234139,0.0396484347049187,0.0673615467450347,0.0455808511612067,0.105022058085263,0.283618395436562,0.382008330943777,0.40873589150029,0.405690453662061,0.266973210040139,0.132524469905517
49.858865602692,0.0,0.005547789640012,1.60918229694285,0.316170839097472,2.84052107483421,65.719902975893,0.374835372346344,2.0,40.0,0.708072577796045,53.4656904191584,2.73436856605132,5.20550889751462,7.12981778118495,0.0195706114503724,0.670233711963181,0.901541397903217,0.223812340042835,0.0216936164055032,0.0416986037084474,0.0196575622657045,0.0632092222044853,0.251272328278011,0.337857387104758,0.38053529073101,0.378038848484665,0.174858508643394,0.0744110268917572
6.85698392246872,0.0,0.0029588007596736,1.21694467685831,0.00774051007254,0.0713343868667213,31.4669611676143,0.10801525766791,2.0,40.0,0.0205844942958024,61.0084778733781,5.1479296009623,59.2600015605891,0.980548700913027,0.0047661108399206,0.0548793095278896,0.0378728840553558,0.0893025750144939,0.036727282071794,0.04471270767642,0.0429296904098562,0.0577693140478134,0.0749148899941774,0.0787833500542363,0.0956854826062396,0.0973264674613869,0.172471905800803,0.129782550196135
71.1995985386184,0.0,0.0068794843409285,1.77552832776119,0.650670509209503,5.7775757740828,78.3652320914707,0.486339822236761,2.0,40.0,0.969909852161994,31.6159755675293,2.97142950360497,54.8340208488595,10.1815425910224,0.0359810567878699,0.652275095963711,0.940563941319771,0.155936398432259,0.0142235732027071,0.0216794275326491,0.0168030585755366,0.0335655125434512,0.130283698538359,0.207374732057075,0.241476255534837,0.276205505914881,0.0843943791628596,0.0394012788099021
