CHL,ANT,LMA,N,BROWN,lai,LIDFa,q,TypeLidf,alpha,psoil,tts,tto,psi,CAR,EWT,fcover,fapar,albedo,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
30.4412845736843,0.0,0.0046801998789917,1.43508914086322,0.146438102719454,1.75719839202384,50.7728412389568,0.243894104977328,2.0,40.0,0.374540118847362,32.6377685724,8.952164822093,151.6895596865,4.35310369403685,0.0120367456211469,0.653201233174567,0.697727206802166,0.207596033621014,0.0286413272628255,0.0794768323468084,0.0389358510265717,0.114387630461784,0.291340206905571,0.33899200480276,0.357041850691753,0.378231242978016,0.236651550743448,0.114292559684454
69.0508002661662,0.0,0.0066518346385939,1.76083329184208,0.589833550456269,7.07708683593406,77.3504462034396,0.477736510731661,2.0,40.0,0.950714306409916,20.8658824140082,4.00273909799513,4.25053980729821,9.87426443806177,0.0333049492105227,0.757511200149612,0.930160502614676,0.140477323942834,0.0199101024870896,0.0194891041713328,0.0238434916928211,0.0479132204730461,0.139938912301473,0.242537486425826,0.288390392780407,0.313407083165129,0.097357106962494,0.0468564285160618
51.4045695603669,0.0,0.0056188804169893,1.62241361869663,0.332299820843848,3.98740932927268,66.802544425997,0.384590065776026,2.0,40.0,0.731993941811405,23.5284285468957,4.00200985275581,20.6392600570025,7.35085344713247,0.0203476347624975,0.774609111991816,0.880628288369032,0.186136604502934,0.0221365115669729,0.0455567794347739,0.0242562317205322,0.0577389104809675,0.255264312582227,0.370708933617687,0.406556389983341,0.400147564368609,0.181700482427087,0.0840746978226385
43.2021506723959,0.0,0.0052499091466266,1.55089180315263,0.251768326146364,3.02110118608459,60.8405792639577,0.330994546454948,2.0,40.0,0.598658484197037,46.523681838861,9.49977152202754,58.5926700998519,6.17790754615261,0.0165855863282396,0.761795691393471,0.885007079603891,0.223496318507427,0.0229782563236799,0.0644354982525889,0.0235659354691124,0.0792808263901536,0.27934312889745,0.38193796062705,0.40947217034485,0.41720712062382,0.19647570082137,0.081646686402714
17.1292009460934,0.0,0.0039891552492578,1.31175162270327,0.0590410317980535,0.708470198182137,39.8150481446365,0.160261992582527,2.0,40.0,0.156018640442437,39.7961246888082,4.78198546554892,222.938406855892,2.44947573529136,0.0081777948647875,0.395988531162406,0.373041677702424,0.173682659502419,0.052484330081216,0.0985658272143242,0.0500183762110079,0.127329075102569,0.206315510632784,0.228289413997433,0.243251896253488,0.23869442705843,0.249672309844353,0.148601650948423
17.127576180191,0.0,0.0039890544725627,1.31173654545519,0.0590317854646077,0.708359245744809,39.8137087568238,0.160252743039092,2.0,40.0,0.155994520336203,25.0476381938436,7.40178003207247,29.4176967523983,2.44924339376732,0.0081773392380836,0.396356191025346,0.365482848848595,0.169091456566302,0.0485821616979887,0.0997572220266978,0.058585447969323,0.134424103661397,0.220928124433374,0.230453376955997,0.232944071882617,0.266920052704303,0.252799740773398,0.152814073989475
9.98907341560546,0.0,0.0034291904264565,1.24569623892764,0.0218584285842486,0.262293021297059,33.9776139977795,0.122557735345059,2.0,40.0,0.0580836121681995,25.5401789164962,10.1800482942014,37.491270267026,1.42843749843158,0.0060412108189951,0.182663546248593,0.135585979606945,0.122992032341682,0.0485364772003515,0.069794722215283,0.0518436336492902,0.098660553036111,0.139186791916699,0.128377428639719,0.144606144663051,0.148375638565312,0.200619081965922,0.146039417421095
61.1607929190573,0.0,0.0061085155397349,1.70233239338022,0.449757571762913,5.39671926694148,73.09020186125,0.440764516201612,2.0,40.0,0.866176145774935,33.0170570049367,3.09118783150776,62.5996318962031,8.74599338742519,0.0262859889025199,0.762523630866805,0.938928305702462,0.180321874072711,0.0170924989686324,0.0340340347453099,0.0165415920495873,0.0450777616789724,0.189535415135755,0.290238958353481,0.32465944054878,0.352380152873783,0.110737055378292,0.0471699780846252
43.346093397198,0.0,0.0052562669567951,1.55217166608969,0.253084280606634,3.03689171162006,60.9494052566029,0.331966636039718,2.0,40.0,0.601115011743209,20.211800235305,6.08649957368448,29.9525356465455,6.19849135579931,0.0166447305457999,0.758991532759894,0.83418364118665,0.197225218503761,0.0303293245622409,0.0550946122924366,0.0369711441400965,0.0957711984912451,0.305117405416905,0.405336100157098,0.419034881332086,0.43559936930415,0.23712221419849,0.109159460003491
49.858865602692,0.0,0.005547789640012,1.60918229694285,0.316170839097472,3.7938780027954,65.719902975893,0.374835372346344,2.0,40.0,0.708072577796045,53.4656904191584,2.73436856605132,5.20550889751462,7.12981778118495,0.0195706114503724,0.77275044795019,0.942117050764569,0.228512930410301,0.0175935419078285,0.0364253337420797,0.0219395871392343,0.054979476982612,0.267288966182474,0.353629525084812,0.385959556785527,0.403626698956653,0.160546264609222,0.0688712795686563
6.85698392246872,0.0,0.0029588007596736,1.21694467685831,0.00774051007254,0.0928832492563839,31.4669611676143,0.10801525766791,2.0,40.0,0.0205844942958024,61.0084778733781,5.1479296009623,59.2600015605891,0.980548700913027,0.0047661108399206,0.0708573262277318,0.0489779927761946,0.0937939409661124,0.0376929494817592,0.042082719029639,0.0324528445212658,0.0549389764948475,0.0775165952766767,0.0806150513746164,0.102956916989253,0.10148126383491,0.178242134576872,0.133627721545045
71.1995985386184,0.0,0.0068794843409285,1.77552832776119,0.650670509209503,7.80662549459115,78.3652320914707,0.486339822236761,2.0,40.0,0.969909852161994,31.6159755675293,2.97142950360497,54.8340208488595,10.1815425910224,0.0359810567878699,0.760050097390265,0.96736485218285,0.155987705934062,0.016069191076178,0.0177746625883387,0.0137285189232915,0.0240541184901721,0.117194170201929,0.194107787091553,0.232637096290195,0.268128794942377,0.0675153932679262,0.031241597448983
