ANT,N,BROWN,lai,LIDFa,q,TypeLidf,alpha,psoil,CHL,CAR,LMA,EWT,tts,tto,psi,fcover,fapar,albedo,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
0.0,1.43508914086322,0.146438102719454,1.42759977884794,50.7728412389568,0.243894104977328,2.0,40.0,0.320342223173161,14.5335519687007,1.05286976942405,0.0066694111544964,0.0048652110330366,48.4086947963196,10.5730232378235,59.9429586429667,0.578001473074406,0.59729569715967,0.228867663426985,0.0670961994475342,0.121627247646917,0.0527663988547798,0.162973432419641,0.283298211115096,0.308654386821985,0.327561471649338,0.350561025868627,0.281802596111497,0.153122914968661
0.0,1.76083329184208,0.589833550456269,5.63863646938418,77.3504462034396,0.477736510731661,2.0,40.0,0.917261184934795,35.6916281201229,6.68137897268413,0.0159698290434539,0.0248296600175769,51.50695321915,8.19624471415638,61.2901825151113,0.702370560837667,0.965125400010648,0.17523748581043,0.0117338275093148,0.0259799051880549,0.0092870651801621,0.0469396451452083,0.13020738929231,0.18649680405034,0.212504719825703,0.224021848826279,0.0779382760762403,0.0227960716097941
0.0,1.62241361869663,0.332299820843848,3.20442377134725,66.802544425997,0.384590065776026,2.0,40.0,0.645991571593859,40.9498544967036,9.06936445011166,0.0153711828408596,0.0202336825450867,27.3826854133,3.119811663865,104.3941569006,0.697178245868524,0.837145691735917,0.153595699861236,0.0253076481070444,0.0512796059729034,0.0284101191992388,0.071798678641134,0.211083802261406,0.270798126535458,0.304643033000064,0.296012257276457,0.156925797901579,0.0689462342791809
0.0,1.55089180315263,0.251768326146364,2.43765925139083,60.8405792639577,0.330994546454948,2.0,40.0,0.516018540926126,55.5175712760768,15.1634932905112,0.0164380993728149,0.0232589393170527,39.2606271893916,3.88275351275353,47.038992838067,0.680613976184547,0.822057783921067,0.160266625647179,0.0233610256062726,0.0480418879290487,0.0267346465246656,0.0665588299450762,0.220270572698262,0.291439766182005,0.310534607742989,0.317665245386314,0.147818029220101,0.060368655951871
0.0,1.31175162270327,0.0590410317980535,0.580023611060705,39.8150481446365,0.160261992582527,2.0,40.0,0.136820121570296,21.0351638827544,6.87011731007029,0.0203740200908126,0.0167852822251141,25.5274975838986,4.88841941622978,136.859093585319,0.338187793576354,0.336817793676676,0.129365545255292,0.0398820348964329,0.078653155736609,0.0489158581695174,0.102204708417099,0.158707289106064,0.171600252487707,0.187554522070803,0.192244721431969,0.189535779134393,0.10277740415668
0.0,1.31173654545519,0.0590317854646077,0.579933319350075,39.8137087568238,0.160252743039092,2.0,40.0,0.136799594044876,0.858012258298725,0.241520150612019,0.0089842273576591,0.0078357816937008,32.4611113948276,10.0337254001204,43.2417484470184,0.33904700425955,0.143916609329423,0.191823044599485,0.12109115932574,0.155281315797472,0.155100371564246,0.175407549430879,0.190110452349943,0.197393900450762,0.193527197663787,0.224292299407133,0.227194567753092,0.134528696680799
0.0,1.24569623892764,0.0218584285842486,0.215608479465176,33.9776139977795,0.122557735345059,2.0,40.0,0.0520781121165685,30.0278415345404,11.2278045401321,0.0107272698407654,0.0102202731780316,75.640002619677,8.35986947491935,68.2004739799785,0.152650467493057,0.20075953813701,0.107156012324027,0.0309615891290238,0.0496460309234133,0.0403879814341633,0.0722921507472605,0.125481069061007,0.123400098564744,0.138676725672236,0.146510302761971,0.177883379760703,0.118615220843137
0.0,1.70233239338022,0.449757571762913,4.31721427050161,73.09020186125,0.440764516201612,2.0,40.0,0.799125317500456,45.2757797006281,9.66797802335356,0.0140009583264164,0.0135811717931891,57.2329520114515,10.6678174913791,118.529972499584,0.711134603057433,0.960900133607683,0.200176301119508,0.0109591176559831,0.0285210500035637,0.008365579926708,0.0456961604205592,0.175304043776564,0.228646706780641,0.263819900326349,0.271215822131091,0.12649673735239,0.044088372396044
0.0,1.55217166608969,0.253084280606634,2.45022114090206,60.9494052566029,0.331966636039718,2.0,40.0,0.51828632075781,35.1313472043387,9.50372475373535,0.0051693296991899,0.0057962054706056,31.716801776553,6.53862333303849,133.291843126547,0.683136510622412,0.789225505543596,0.218144059846406,0.0276595542428749,0.0607068775347212,0.0309959495969931,0.0959494179348825,0.2652411570217,0.353707504864248,0.378776526274781,0.376256838991922,0.312022905574042,0.15719488782496
0.0,1.60918229694285,0.316170839097472,3.05114911111522,65.719902975893,0.374835372346344,2.0,40.0,0.621453066763451,38.438135409662,4.1362848864751,0.0153115571984386,0.0181092339063345,21.3334781790345,5.29069002253017,204.263083429582,0.698520765074468,0.811745535329046,0.153424153998868,0.0322452714770632,0.0558786028087757,0.0328604993935745,0.0820474804371582,0.226764446364338,0.276713322407338,0.307512622902062,0.303545984842742,0.165704196216911,0.0787627614354729
