ANT,N,BROWN,lai,LIDFa,q,TypeLidf,alpha,psoil,CHL,CAR,LMA,EWT,tts,tto,psi,fcover,fapar,albedo,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
0.0,1.43508914086322,0.146438102719454,1.69895185128819,50.7728412389568,0.243894104977328,2.0,40.0,0.320342223173161,14.5335519687007,1.05286976942405,0.0066694111544964,0.0048652110330366,48.4086947963196,10.5730232378235,59.9429586429667,0.641827996030607,0.654695296389772,0.237149089916253,0.0607496901712485,0.123148800709659,0.0525011540943829,0.166651497880019,0.302291166699959,0.331406370310434,0.348031469717343,0.365897622433396,0.283617985477448,0.145321950029124
0.0,1.76083329184208,0.589833550456269,5.73333426207314,77.3504462034396,0.477736510731661,2.0,40.0,0.917261184934795,35.6916281201229,6.68137897268413,0.0159698290434539,0.0248296600175769,51.50695321915,8.19624471415638,61.2901825151113,0.708367069113919,0.965702477907364,0.175230458055142,0.014761196208069,0.0208699071184687,0.0137823195051789,0.0524316573396873,0.128001557217931,0.1871168187108,0.21269022884424,0.224911749313021,0.0779051917007901,0.0240941652178199
0.0,1.62241361869663,0.332299820843848,3.4804695115587,66.802544425997,0.384590065776026,2.0,40.0,0.645991571593859,40.9498544967036,9.06936445011166,0.0153711828408596,0.0202336825450867,27.3826854133,3.119811663865,104.3941569006,0.726791740185473,0.855727605617972,0.153514781718378,0.0208226171884386,0.0486898602562971,0.0243501540476256,0.061871556236778,0.21366107465546,0.278289924041147,0.303833418272451,0.298571117829489,0.149141614450049,0.0653854226611524
0.0,1.55089180315263,0.251768326146364,2.73491326637968,60.8405792639577,0.330994546454948,2.0,40.0,0.516018540926126,55.5175712760768,15.1634932905112,0.0164380993728149,0.0232589393170527,39.2606271893916,3.88275351275353,47.038992838067,0.722111227271452,0.851196498389208,0.160807270793366,0.0188895721266718,0.0538971043718182,0.0260697881108132,0.0629213359408351,0.221012175778351,0.29456173193334,0.311922305411118,0.317393281998982,0.138934768393752,0.0536887542419853
0.0,1.31175162270327,0.0590410317980535,0.743345594163023,39.8150481446365,0.160261992582527,2.0,40.0,0.136820121570296,21.0351638827544,6.87011731007029,0.0203740200908126,0.0167852822251141,25.5274975838986,4.88841941622978,136.859093585319,0.410806971334553,0.407379781021948,0.134150301951302,0.0361997013121372,0.0822786578194437,0.0444115377331675,0.106781917107309,0.17565879223244,0.192674675892167,0.207044425012642,0.207248625009104,0.183763395608863,0.0916530684381963
0.0,1.31173654545519,0.0590317854646077,0.743237108810793,39.8137087568238,0.160252743039092,2.0,40.0,0.136799594044876,0.858012258298725,0.241520150612019,0.0089842273576591,0.0078357816937008,32.4611113948276,10.0337254001204,43.2417484470184,0.411790148187643,0.179551372910764,0.2090738907498,0.13713069957878,0.175029823350109,0.171891142368912,0.203305516069529,0.216330957933347,0.219692616328208,0.219611201291642,0.248593188449902,0.229715025943368,0.126639413875756
0.0,1.24569623892764,0.0218584285842486,0.288680099233704,33.9776139977795,0.122557735345059,2.0,40.0,0.0520781121165685,30.0278415345404,11.2278045401321,0.0107272698407654,0.0102202731780316,75.640002619677,8.35986947491935,68.2004739799785,0.198908043046441,0.258228779372099,0.115546089594588,0.0275412397759056,0.0474926579222188,0.0348277192877655,0.0765670517744241,0.144880141240668,0.139862911106901,0.156063395079946,0.161631016001603,0.182546162622401,0.115648366150588
0.0,1.70233239338022,0.449757571762913,4.52596381903594,73.09020186125,0.440764516201612,2.0,40.0,0.799125317500456,45.2757797006281,9.66797802335356,0.0140009583264164,0.0135811717931891,57.2329520114515,10.6678174913791,118.529972499584,0.727968860561509,0.963410003924827,0.200260528630536,0.0122743718827132,0.0336031549494105,0.0099608406121492,0.0469626578366095,0.174208198192112,0.231671039620488,0.257880154531651,0.270800583372405,0.123942132792051,0.0455654168946822
0.0,1.55217166608969,0.253084280606634,2.74735447930988,60.9494052566029,0.331966636039718,2.0,40.0,0.51828632075781,35.1313472043387,9.50372475373535,0.0051693296991899,0.0057962054706056,31.716801776553,6.53862333303849,133.291843126547,0.724358892288751,0.819830003592688,0.221715930137417,0.0236123100361053,0.0537414687723853,0.0317266297006999,0.0938345343827164,0.278024912578068,0.361678356835178,0.380149854196687,0.390521036179308,0.299636008096633,0.151481942807933
0.0,1.60918229694285,0.316170839097472,3.33344573430254,65.719902975893,0.374835372346344,2.0,40.0,0.621453066763451,38.438135409662,4.1362848864751,0.0153115571984386,0.0181092339063345,21.3334781790345,5.29069002253017,204.263083429582,0.730177871204288,0.832901107528105,0.153319191686576,0.029649007435354,0.0523700524527034,0.0363455809698595,0.0766694478840654,0.232277800944841,0.278974732761858,0.302562904595543,0.308377530105168,0.157743311127164,0.076780650028268
